a066597e-e238-4ff3-8624-2af0b0df3db4	1	129951	AY339865.1	129951	10509	10508
6ffb11ce-8e86-4c6a-866c-7c7c9851d404	1	129951	M73260.1	129951	10509	10508
227e9dfc-512d-4cc5-967e-2a27181b4f3c	1	40214	CP059080.1	40214	469	468
a647ee58-c6cb-43c5-af1b-1e731b91c42c	1	2709380	CP048834.1	2709380	152053	335928
4745018c-2b36-47dd-bf7c-bc2d4e82f258	1	562	CP029371.1	562	561	543
d1c098bc-8620-43d3-aed4-d1efb06265d8	1	1850374	CP045144.1	1850374	99	335928
5d53dd6a-17a4-404c-93ec-16e1e388a90a	1	943830	CP050292.1	943830	1395974	41294
7d61d299-9339-4f95-807e-9cad1a685835	1	1961362	CP015521.1	1961362	13687	41297
ad650e08-8437-4958-96ca-b4ee4e27756a	1	1549858	CP009572.1	1549858	13687	41297
9af40964-2643-446a-acef-238093ebf065	1	219896	XM_030619674.1	219896	178174	3931
086e150d-0bb7-422d-93bc-9f4b97514c64	1	562	CP053600.1	562	561	543
92512ecb-ce0a-4e2e-8b95-37d74f41904a	1	1978566	CP021994.1	1978566	69578	85023
d1cc044b-f3ad-4d74-bb65-69ebe27a874f	1	2743575	CP055277.1	2743575	469	468
e4deb902-827f-46a9-8915-da504be354b4	1	943830	CP050292.1	943830	1395974	41294
846ab7cb-ae02-488e-b036-c93cedbbecb2	1	943830	CP050292.1	943830	1395974	41294
cbca3bdd-0b29-47f3-a4c3-dfb8522c6a13	1	152682	CP017578.1	152682	13687	41297
ea29a765-1b8f-4d7a-98c8-c9de7e3d8086	1	943830	CP050292.1	943830	1395974	41294
b57d4dc7-bf0d-48d8-9ea8-e736e37038a1	1	40214	CP022298.1	40214	469	468
29b942f8-aae7-4625-9a16-697566ed87ac	1	40214	CP031011.1	40214	469	468
af070bfb-0930-401f-95c3-4371972e52d4	1	352858	CP030028.1	352858	1386	186817
ff9755af-4c80-4a4a-a7c3-f1030cb0dba8	1	943830	CP050292.1	943830	1395974	41294
cbb1bd76-86fc-4d2e-a468-c43de78a5584	1	562	CP026641.1	562	561	543
3bf7ea30-4afa-484b-8836-1e66fb8e6068	1	943830	CP050292.1	943830	1395974	41294
9c895596-59a4-45d8-be36-9516017e13c7	1	1327635	CP024923.1	1327635	13687	41297
fea2f282-6eb1-4289-816a-ba574c63efcc	1	1325120	CP030047.1	1325120	374	41294
0db5a9df-fbae-470a-b4bd-dc24e6fa18f3	1	943830	CP050292.1	943830	1395974	41294
1fcf02d2-5263-40ee-a0e0-44878c8d1a6f	1	943830	CP050292.1	943830	1395974	41294
3222d94c-3777-437b-a6f9-04c93fab3a24	1	943830	CP050292.1	943830	1395974	41294
cceac7b9-ca56-4498-844d-adb1e01fe81b	1	129951	KF268127.1	129951	10509	10508
96b05d33-126a-4d7a-86dd-12bc6bf29baa	1	129951	KF429754.1	129951	10509	10508
8d793f97-a554-4230-8adc-35a74975c607	1	943830	CP050292.1	943830	1395974	41294
032f83fa-a7ee-488b-8f63-0f150c2ed8b4	1	562	CP010585.1	562	561	543
e8e5f938-e413-4c3c-b33c-1567582fffea	1	2710596	CP059732.1	2710596	107	89373
c94be344-f906-4915-95e1-6079431d33cb	1	1560345	CP014169.1	1560345	13687	41297
70909ef4-70b2-4496-a0c0-c945597d66ae	1	943830	CP050292.1	943830	1395974	41294
3ae36cb0-610a-4845-81ea-4742cbd43820	1	2592815	CP041400.1	2592815	1395974	41294
9be92cd3-2f15-4a52-8725-1287b0e920ef	1	1747	AP022845.1	1747	1912216	31957
ab9ee149-cf2d-42bf-b4c7-529b69af072e	1	40324	CP040435.1	40324	40323	32033
4ce0259f-b9d2-4753-ae15-f7809c9d1bf5	1	562	CP053601.1	562	561	543
cae4cd3c-3b82-4c43-b517-c33471cffdf3	1	40214	CP031011.1	40214	469	468
f435e7bf-25f9-48c5-8d42-7c706730957c	1	1747	CP012352.1	1747	1912216	31957
d33c317f-d260-432b-b343-e71ff26d02a6	1	40214	CP065666.1	40214	469	468
549a8e1c-10dd-481d-8071-b19d87b382c3	1	943830	CP050292.1	943830	1395974	41294
d4719384-bd5a-41ef-b6bd-04dac43112e6	1	921	CP002026.1	921	152053	335928
f6538160-f49c-45a2-931e-e9c3cc4a73c3	1	13690	CP047218.1	13690	165695	41297
099366cb-0543-4517-a194-3e808887b34a	1	943830	CP050292.1	943830	1395974	41294
7ef4c459-2781-42ee-b44c-c7e4131efe99	1	40214	CP022298.1	40214	469	468
f904ef3a-21a1-4095-9420-328759e69416	1	299767	CP011798.1	299767	547	543
06aaa1b0-543f-4280-b32c-2a6e2d36dc5a	1	943830	CP050292.1	943830	1395974	41294
37b16046-e963-48b3-9886-c83d36f70c69	1	2743575	CP055277.1	2743575	469	468
070de39a-0f2b-4b4d-8a17-93baac513bd7	1	2743575	CP055277.1	2743575	469	468
4aee6700-3b1c-4229-9642-85738538a740	1	2592817	CP041402.1	2592817	1395974	41294
59655587-8a71-444e-89f4-55cf19dc8209	1	38304	CP065972.1	38304	1716	1653
5cdc7460-3ded-43f5-a212-95d459b84874	1	943830	CP050292.1	943830	1395974	41294
85bb7fe8-4d1a-4712-a716-a212b0600d81	1	1961362	CP015521.1	1961362	13687	41297
9464d64e-28cc-4e9b-9f8c-89c15a51d533	1	943830	CP050292.1	943830	1395974	41294
1eeae6e0-c951-4b74-a3b5-8924c7fba883	1	129951	KF429754.1	129951	10509	10508
95fc8a91-3fd1-43ae-98f0-a5e175dfddcd	1	943830	CP050292.1	943830	1395974	41294
6e4c2b41-2e38-41a6-b98c-f4cf9a17535f	1	2743575	CP055277.1	2743575	469	468
82422306-be33-4d2c-afb4-addd0999aade	1	943830	CP050292.1	943830	1395974	41294
0abb66ea-2418-47e9-9091-f1f2eee83666	1	1747	CP003084.1	1747	1912216	31957
f778fa10-c60b-478c-8638-423284bb5ec7	1	40214	CP022298.1	40214	469	468
fd5a0531-8b03-449b-baa4-e04a539f7a0f	1	1745854	CP048630.1	1745854	99	335928
d71adeb8-b92c-48ab-a1b0-b599e3b1a69e	1	943830	CP050292.1	943830	1395974	41294
76c6a594-74cf-4ab3-ba76-bcaf77a23231	1	562	CP014269.1	562	561	543
76b46eaa-2e43-4944-ac72-63c01c682aab	1	943830	CP050292.1	943830	1395974	41294
1419fba0-20db-4605-bd14-e81c112981b2	1	129951	KF429754.1	129951	10509	10508
5528d769-913e-49db-9012-b10f1325130a	1	129951	KF429754.1	129951	10509	10508
e16fa9db-0397-4980-9aef-ec3bce1eb1c4	1	152682	CP017578.1	152682	13687	41297
0c6785d2-07e0-40f1-8465-b67053238c0c	1	129951	KF268127.1	129951	10509	10508
96bcc2cc-6d5f-40a1-b1c3-d01a2e5fc6e0	1	562	AM946981.2	562	561	543
0ade9e3b-2e20-409d-b8e1-45696c7c2c6d	1	943830	CP050292.1	943830	1395974	41294
c136739b-d1b1-4d05-a9f1-91250a3d501e	1	943830	CP050292.1	943830	1395974	41294
f20e8617-cb8c-44e2-8d36-fae54b8fa83d	1	219896	XM_030586073.1	219896	178174	3931
41f53837-90da-4501-90b3-0a597790145d	1	943830	CP050292.1	943830	1395974	41294
b03ef22c-f105-4229-a194-3cb293f340da	1	40214	CP059080.1	40214	469	468
8dacf432-0822-4eb8-8523-d479e9f1539f	1	1938607	CP019511.1	1938607	13687	41297
8ddc3243-1513-4128-aa11-39d566676a44	1	1076	CP002418.1	1076	1073	41294
a46bceb8-af1a-48ff-b208-e72f1b7d2287	1	943830	CP050292.1	943830	1395974	41294
0421f11f-7ca9-451a-b71d-ab26ac587a15	1	562	CP041431.1	562	561	543
2e12df4c-ea58-4957-a241-e4f53244cbb8	1	40214	CP059080.1	40214	469	468
230dae5e-649d-49dc-8bb8-8bc933eabcd4	1	129951	X02996.1	129951	10509	10508
4b6c96f7-6b09-4d09-a7b2-7997f66a520b	1	40324	LT906480.1	40324	40323	32033
7acf24e6-0ab9-4192-b725-afe874ae8d4c	1	13689	CP065714.1	13689	13687	41297
f339d9b4-df05-4392-8122-d8ac87b918b5	1	129951	X02996.1	129951	10509	10508
8405d3f1-75fa-4448-8825-68750d8d368a	1	1961362	CP015521.1	1961362	13687	41297
bbbfd8b3-f6c1-4972-b50c-7e80c0c62fc8	1	562	CP041452.1	562	561	543
dd4aabdf-f8e1-40c6-8326-c70ec68a89a6	1	129951	X02996.1	129951	10509	10508
7cea98be-be4f-418c-90e7-52d23a559424	1	40214	CP037424.1	40214	469	468
552e3367-6a06-4e96-96eb-a5a5158fcc7b	1	2592815	CP041400.1	2592815	1395974	41294
fb01e2dc-3c5c-42a5-8945-8f46e77201e0	1	1850374	CP045144.1	1850374	99	335928
e2aa6f3f-8ddc-4403-82b6-e45b10bd087a	1	40214	CP031011.1	40214	469	468
61fba3e9-bec1-4a30-9d0c-b336877dd710	1	562	CP053594.1	562	561	543
a4d48219-41ec-4cc7-8e31-11d1a39e930f	1	943830	CP050292.1	943830	1395974	41294
b1186d8a-892d-4369-a872-3b54c8e84279	1	943830	CP050292.1	943830	1395974	41294
1e9b0e6a-0305-4e31-b04b-68304d30a435	1	2743575	CP055277.1	2743575	469	468
b4c8d879-44b3-418b-9af7-29731eac2212	1	40214	CP037424.1	40214	469	468
3d3a2676-0b9f-4ad3-ada3-0f093023ea50	1	1325111	CP030048.1	1325111	374	41294
f10a0d00-ae6b-4c0d-a79d-e6cfd806eef5	1	29466	CP001820.1	29466	29465	31977
c514ff0a-58f9-4ef9-8a24-12d93c1c73f6	1	1327635	CP024923.1	1327635	13687	41297
eabacfe2-bd1d-4e0d-b567-d81b104e8d17	1	943830	CP050292.1	943830	1395974	41294
d7334593-cea1-483b-b47b-b8d60ff2d76b	1	943830	CP050292.1	943830	1395974	41294
916b81ef-6396-45a3-a68f-2f324670a386	1	152682	CP023705.1	152682	13687	41297
b5438ab9-25b1-415f-97b2-3c4156801e0e	1	1747	CP013693.1	1747	1912216	31957
58d043e3-b467-4bdd-8284-4f8e72d6ff1a	1	2219696	CP029985.1	2219696	13687	41297
f00783b7-ad4a-4c59-8298-ec58ac120265	1	943830	CP050292.1	943830	1395974	41294
ad173e45-ac21-456c-89c4-0cc8630920ad	1	2592815	CP041400.1	2592815	1395974	41294
7eabea16-4056-4112-a8e1-e3b494de51e2	1	299767	CP018785.1	299767	547	543
fc58910a-d8a0-4758-90c1-ee01d3758608	1	129951	KF268127.1	129951	10509	10508
1adf13a1-b1e5-4767-bbeb-ba2de2829873	1	1904944	CP017483.1	1904944	40323	32033
ee6c93b5-403c-4d83-9a0c-566b98973f77	1	40214	CP043307.1	40214	469	468
3503b838-b882-4241-8011-1580328e48f7	1	562	CP010816.1	562	561	543
daa2e7e2-afdf-4073-ad33-db5103ddb3f5	1	943830	CP050292.1	943830	1395974	41294
9ec54505-589d-428e-adf8-1633ed64d9a7	1	13689	CP065714.1	13689	13687	41297
f0a30e36-f7fb-473b-96eb-6c87a1a234b1	1	13690	CP060122.1	13690	165695	41297
209b62dd-8bb6-422f-98ea-148e02ce5c07	1	253237	CP031606.1	253237	286	135621
31431f4d-3929-4170-be7e-d4fb58ca833b	1	399045	OA884439.1	399045	399044	43954
c15200a5-c62d-4721-9388-314593e7cce0	1	13689	AP023323.1	13689	13687	41297
b9a2abf9-e4dc-4c62-a2ac-4e08ec26f224	1	40214	CP022298.1	40214	469	468
0a9bfcc8-2695-490d-9a24-63d52e6bedf8	1	562	CP053597.1	562	561	543
dd6c302c-12d8-4007-becf-76fc7cfadd98	1	943830	CP050292.1	943830	1395974	41294
34d2f2a4-584a-4bb0-bb8c-f95d68365da7	1	299767	CP018785.1	299767	547	543
0c8dcb95-29f2-4e2e-838f-f09ca28bc424	1	40214	CP059080.1	40214	469	468
dc36a914-6ef6-4355-8118-21c0515212c0	1	943830	CP050292.1	943830	1395974	41294
ea5712bd-3760-4bce-a6a9-a024412f1b31	1	943830	CP050292.1	943830	1395974	41294
8a309788-da1f-481d-9759-f6a9e97efba7	1	943830	CP050292.1	943830	1395974	41294
cff6d977-8952-437f-aaf2-5e7fbec54e1e	1	943830	CP050292.1	943830	1395974	41294
26cd3881-1d19-44d7-a039-0f9c3b410fe1	1	40214	CP022298.1	40214	469	468
f398e144-6da3-4077-a601-a18f97fa15c4	1	34062	CP040257.1	34062	475	468
fa78fc5d-cc01-4c6e-b603-3068c89a8973	1	921	CP002026.1	921	152053	335928
2354aed2-22b4-4416-9c7d-e181937a5fa5	1	943830	CP050292.1	943830	1395974	41294
61b85de7-cd0e-40ee-8507-69585159a537	1	943830	CP050292.1	943830	1395974	41294
3c244521-8dce-43f0-8cae-408b1203f9dd	1	28090	CP046296.1	28090	469	468
04e4c186-c83b-47a8-be6b-54e33f136647	1	1327635	CP024923.1	1327635	13687	41297
00995a0b-add5-4492-b459-a9fdab75d289	1	129951	KF429754.1	129951	10509	10508
af2076d9-27a9-4cea-87a2-3e9e233f2b8f	1	129951	MF044052.1	129951	10509	10508
fa529568-8df3-4f68-81e5-b7ef0bb9760b	1	2592816	CP041401.1	2592816	1395974	41294
f6cb25b5-eb41-4b92-9db3-de79dfa22c68	1	129951	KF268127.1	129951	10509	10508
253bb021-8665-433b-b68f-5a0834587b81	1	1523415	CP037915.1	1523415	13687	41297
d3ff8aab-181a-48f3-bb81-a9445879359c	1	1747	CP012647.1	1747	1912216	31957
1d70f1fb-33f9-4d25-9d03-135e3ee5907d	1	943830	CP050292.1	943830	1395974	41294
61c19908-4a26-42c1-8bb7-06319dc11c62	1	28090	CP046296.1	28090	469	468
55f22733-d29e-4d6f-84f7-bf26278f9391	1	943830	CP050292.1	943830	1395974	41294
8e6f1dbc-b88e-45c6-b7e2-7aacadf70af5	1	40214	CP022298.1	40214	469	468
8d52c572-a628-42bd-9440-7066e0cf7e9e	1	40214	CP065666.1	40214	469	468
8f1fe39b-9d71-4064-a40c-ee411cb3d776	1	943830	CP050292.1	943830	1395974	41294
6ec8b9c0-f4f4-4905-afa8-ee1d0bfe53f4	1	2682456	AP022321.1	2682456	29465	31977
ee5cee2a-0571-4c07-b313-f73472efe626	1	2592817	CP041402.1	2592817	1395974	41294
1192d152-de6e-4b4b-ba54-5f1ceec30cac	1	943830	CP050292.1	943830	1395974	41294
f7a54a8d-2bfc-4ccd-9bd9-5882e0902b53	1	1747	CP012647.1	1747	1912216	31957
d1f3da3c-6921-48dd-a522-f83b14480f4c	1	1938607	CP019511.1	1938607	13687	41297
d7870afe-4d91-4cc6-8335-636b900b4aa8	1	152682	CP023705.1	152682	13687	41297
d74f9dd9-81ed-4b59-b687-a8664aa3eabb	1	129951	KF268127.1	129951	10509	10508
f737920c-e4c9-4a10-bea1-004c00f986bc	1	40214	CP065666.1	40214	469	468
1dbb4be9-e8b0-4e90-9d69-679f50717907	1	562	CP014269.1	562	561	543
43c6968e-b06d-4ff8-b26f-4b5dbec9f865	1	40214	CP065666.1	40214	469	468
27cbdcec-c517-451f-8384-22929183824c	1	40214	CP059080.1	40214	469	468
9b670847-ce70-4140-aefa-fdad381d0c78	1	943830	CP050292.1	943830	1395974	41294
aa054081-86e4-46d3-99a2-aa94ab95e997	1	1325120	CP030047.1	1325120	374	41294
9abc12df-f8d3-4660-8c8e-5dd5be3518cc	1	943830	CP050292.1	943830	1395974	41294
2df30026-4b79-475a-8eb8-9bf1a880e887	1	1197460	CP049289.1	1197460	374	41294
c7444453-c847-421b-958e-9bd31eb706aa	1	921	CP002026.1	921	152053	335928
0f038e0c-12ae-489c-8977-437475f3abc1	1	1747	CP012355.1	1747	1912216	31957
7a28e2b5-18b8-431a-98bc-09a913517e53	1	943830	CP050292.1	943830	1395974	41294
c0f840bb-adc5-4021-a9a2-18211221f075	1	1327635	CP024923.1	1327635	13687	41297
538b62a5-7eed-4261-919f-fa42ef33edbf	1	943830	CP050292.1	943830	1395974	41294
ea6553ec-324a-4446-9f2b-6ea2f4d3cb4d	1	1747	AP022845.1	1747	1912216	31957
6d17cf94-51ad-4b36-b70c-c507ae653264	1	43675	CP061536.1	43675	32207	1268
15bfdfad-fe97-477c-985d-28501c080436	1	921	CP002026.1	921	152053	335928
f702163a-af79-4ca7-8444-649ee687858d	1	129951	AY339865.1	129951	10509	10508
eeb1c738-320f-46a7-9e42-e633765aa9a4	1	129951	AY601635.1	129951	10509	10508
9ea3ab8b-0d24-4461-adda-9b077809a7df	1	562	CP047461.1	562	561	543
327fc1c8-36c6-4dac-b7ab-e739f80e92e3	1	2743575	CP055277.1	2743575	469	468
2a0d6c72-8c90-4c73-a88f-4b3af473a744	1	1315974	CP005089.1	1315974	165695	41297
f45d376b-2bc3-42d8-b090-dbf9cb33afc9	1	40214	CP037424.1	40214	469	468
3827af3d-bd5c-41a1-bdfa-1178dbb48cfe	1	13690	CP023741.1	13690	165695	41297
8477bcab-b9da-4a1c-94df-19db69dbab5a	1	129951	M73260.1	129951	10509	10508
dba40091-f5da-4675-849c-2e8ba65231fb	1	40214	CP010350.1	40214	469	468
f9406065-fa5d-4c2a-8b2e-45e9e44501d9	1	2743575	CP055277.1	2743575	469	468
d849832d-4d2e-468c-a1cb-3626d6808a69	1	562	CP060121.1	562	561	543
8ddcfde9-f439-4fb3-a6a1-d472e7301bca	1	520734	CP053222.1	520734	165695	41297
73e39009-711e-40e3-b48c-11ade8b27fde	1	1549858	CP009571.1	1549858	13687	41297
21a4c87d-6482-47a8-8233-e9204579e3d1	1	2592816	CP041401.1	2592816	1395974	41294
8ccc2786-89c3-4d43-8c8f-84da996d89d3	1	129951	MK041242.1	129951	10509	10508
a4183830-db17-4d0e-94de-96b23b99d3ec	1	2596913	CP043639.1	2596913	13687	41297
eb0683e1-c7fb-4232-af38-e57752bc72b4	1	943830	CP050292.1	943830	1395974	41294
b7446f86-a6d7-4b10-a494-dffe695b791a	1	943830	CP050292.1	943830	1395974	41294
80f2aaae-05ce-4fad-b2e0-caecc10a36f5	1	943830	CP050292.1	943830	1395974	41294
bb232d03-68f4-4c68-bedd-784b985e624e	1	2743575	CP055277.1	2743575	469	468
37ed541b-176b-44d3-9140-91809b017a50	1	2057741	CP025113.1	2057741	374	41294
9cfaf8d8-286d-4751-8c01-62c1054d41c5	1	943830	CP050292.1	943830	1395974	41294
2b381ba3-4095-48b4-a543-fbb1bc7204ff	1	40214	CP059080.1	40214	469	468
5f02da45-2880-4cbc-af57-b5b1d1f2ca91	1	40214	CP065666.1	40214	469	468
66bb9564-ef34-4aac-bd43-a4ca725bb7a7	1	562	CP011938.1	562	561	543
42336b6c-573f-4b67-bc43-83736f823672	1	943830	CP050292.1	943830	1395974	41294
850c3878-e3c0-4362-b5f9-08114e6cbfa9	1	1747	CP003084.1	1747	1912216	31957
f3d0b29d-18b6-47bc-b0f0-d044a6419f99	1	2054	CP001802.1	2054	2053	85026
6a9f2dbf-3866-4780-949c-7c646b873faa	1	40214	CP031011.1	40214	469	468
cbc79379-d9f4-4465-8d5f-45f0dea3f66d	1	2020312	CP020947.1	2020312	379	82115
c6143b39-da09-4cd2-b50d-e76bad7aae9f	1	1076	CP019966.1	1076	1073	41294
a5c8d4c6-eb2b-4905-b1de-4666c63f7502	1	562	CP010137.1	562	561	543
18738c19-61d3-4206-aacc-88c49712a152	1	28090	CP054803.1	28090	469	468
c6463e23-49ec-4d04-8b45-626c92f3dff2	1	943830	CP050292.1	943830	1395974	41294
e8421b7f-9c76-4029-a170-e1e3a41ba2ab	1	943830	CP050292.1	943830	1395974	41294
7d9c05e0-1e50-4f9c-bc07-800f667b4a0f	1	943830	CP050292.1	943830	1395974	41294
9af1ce0e-54d2-4cdb-881d-2bb1fc419604	1	943830	CP050292.1	943830	1395974	41294
4d2a6d67-35ea-4172-aa17-ed8af2570794	1	40214	CP043307.1	40214	469	468
bba93320-110d-4f7b-a750-07703047d5ff	1	943830	CP050292.1	943830	1395974	41294
e7808d88-0e88-43b2-8c19-78363a4634ce	1	40214	CP010350.1	40214	469	468
12cf41c0-7402-4598-8b7e-ff3283890332	1	943830	CP050292.1	943830	1395974	41294
c4438066-7b35-4e55-9d21-391ea869032a	1	943830	CP050292.1	943830	1395974	41294
00769fb5-c86c-4328-949b-f082d88db28a	1	943830	CP050292.1	943830	1395974	41294
69eac1b1-74df-4b6f-9ce6-1735c45c5135	1	943830	CP050292.1	943830	1395974	41294
ac91bb4a-51b0-4cbd-a854-d82aa3a50600	1	1390395	CP013916.1	1390395	13687	41297
4bd71b5b-257c-40e3-91db-1efae925b645	1	129951	KF268127.1	129951	10509	10508
7410e477-ab36-4fa9-9b4c-773b4b077fe7	1	562	CP010170.1	562	561	543
85f9ea70-1120-42d3-9a62-a8d4f64cad46	1	562	CP053602.1	562	561	543
c32d9973-9179-4d59-96f7-b2610aa2b2b4	1	562	CP034843.1	562	561	543
72eb3714-f7bb-466a-a48b-aeec5ede96f3	1	40324	LT906480.1	40324	40323	32033
50e24f28-893b-4b1f-ac16-f31adee24ab1	1	40214	CP059080.1	40214	469	468
63e2a7cf-76ba-4329-b905-bce1e849967c	1	943830	CP050292.1	943830	1395974	41294
51a8a3e2-47e7-496b-8707-e5e9622ad959	1	29448	AP013103.1	29448	374	41294
59c84c73-1189-4d37-a6df-2267de4db6c3	1	2592816	CP041401.1	2592816	1395974	41294
481cbf5c-d93d-4cec-8bf9-2c874bcdce37	1	943830	KT955714.1	943830	1395974	41294
fc1ad10a-a609-4594-9b08-6a4d16e0968b	1	129951	AY339865.1	129951	10509	10508
c265ea2a-80d2-4f41-b031-425e41650e45	1	943830	CP050292.1	943830	1395974	41294
049d5e37-1cca-4ba6-81d3-4a9fc83c637a	1	943830	CP050292.1	943830	1395974	41294
83c54b16-20a6-4583-869c-8e5500815a4e	1	943830	CP050292.1	943830	1395974	41294
75b64780-528a-4b4c-90cd-8a7a4093c6ec	1	40214	CP043307.1	40214	469	468
18881dcf-5116-48be-8792-f1a356fb2fdf	1	352858	CP030028.1	352858	1386	186817
be7f58a7-3244-4897-853a-0a8e7ccd5fde	1	40214	CP010350.1	40214	469	468
7aa143c9-65e9-4db4-a818-5ec400f26646	1	943830	CP050292.1	943830	1395974	41294
4c02e76a-739f-4b23-b932-4c9dfbfc673d	1	40214	CP043307.1	40214	469	468
bb2d9c67-3aa4-4af1-9c88-4ace7960694f	1	562	AM946981.2	562	561	543
a0425d47-64f0-4605-b211-2985fc56bd31	1	1938607	CP019511.1	1938607	13687	41297
07180cad-8dc7-4a25-90b8-565a00261cde	1	2593653	CP058214.1	2593653	-200	-300
98b4cfde-920b-4174-8581-317d3e8c9ddb	1	219892	MT830744.1	219892	178174	3931
48869dc1-4adf-4165-81ff-c082291eb7f3	1	1904944	CP017483.1	1904944	40323	32033
478a485e-d068-476d-b438-ea92cf26aa86	1	943830	CP050292.1	943830	1395974	41294
b57dd555-9d4d-455e-b735-09835fafa35c	1	399045	OA884439.1	399045	399044	43954
b78ccf7e-12fe-4a0a-9226-5abc818fe5dc	1	40214	CP043307.1	40214	469	468
d790fbc0-ff8d-4c08-9e83-d88ffcffdb30	1	129951	AY339865.1	129951	10509	10508
52de1f08-b5e4-4ed0-91ad-7fb6193a4885	1	2743575	CP055277.1	2743575	469	468
5280df99-b808-4316-94d8-f7f42daba888	1	40214	CP037424.1	40214	469	468
a79d0a45-2a6b-4362-8c2b-d2dc51bcc2c8	1	129951	X02996.1	129951	10509	10508
f530bc94-467a-48e1-ada3-c383c8b513b9	1	40214	CP065666.1	40214	469	468
2a588297-9104-4888-9074-e26a64b16a31	1	943830	CP050292.1	943830	1395974	41294
25258141-bb80-4dd0-b73d-87d761560c91	1	1389713	CP025546.1	1389713	1763	1762
b1f91bed-5056-4e63-9494-8b3b79d5926e	1	943830	CP050292.1	943830	1395974	41294
a3c7f566-059b-4b43-9a22-20b26485320d	1	943830	CP050292.1	943830	1395974	41294
6b81b7bc-47a3-4a6b-b7e1-0f923214442f	1	1747	CP003084.1	1747	1912216	31957
73e25051-8be0-44da-ba04-df91a9cebd6f	1	562	CP049118.1	562	561	543
cc9ff7db-6038-4de1-813d-0e700dd49204	1	40214	CP059080.1	40214	469	468
0d677777-4ed3-4aa9-b22f-e984d1e224b9	1	943830	CP050292.1	943830	1395974	41294
3dfabdc7-bca0-4bc6-87a1-90ecb4268db5	1	129951	KF268127.1	129951	10509	10508
ea752bf3-ce30-4156-b7b8-7103884e0170	1	943830	CP050292.1	943830	1395974	41294
1ca08b46-d6f6-49e0-a496-c16be356a037	1	943830	CP050292.1	943830	1395974	41294
f0dec7b5-3527-48f8-9c22-c5cb2fa44d9c	1	943830	CP050292.1	943830	1395974	41294
fb1700b6-caeb-4d1b-9984-0dde6099d990	1	2592815	CP041400.1	2592815	1395974	41294
d642b9b9-9bce-4a76-b848-20ba838a974d	1	2592816	CP041401.1	2592816	1395974	41294
7b5032b2-ee51-4d70-8ff1-3635dc3c7c12	1	2592815	CP041400.1	2592815	1395974	41294
67921ea9-d596-40d6-8377-d94de77a8b43	1	562	CP027430.1	562	561	543
d275eece-6df8-4af4-b2a4-97bfdc0c5169	1	943830	CP050292.1	943830	1395974	41294
7919c4f7-52ba-4cbf-a803-11e4350fdffc	1	943830	KT955714.1	943830	1395974	41294
54bf9688-9222-45f5-a142-47b338a85782	1	1747	CP025934.1	1747	1912216	31957
468170dd-b03c-4f63-b6ee-303748584dc9	1	40214	CP065666.1	40214	469	468
8ff129df-8f7f-462a-b2f7-455a43d0d6c3	1	40214	CP010350.1	40214	469	468
783bc91a-a64b-4d9d-94d4-83bc3dfee323	1	40214	CP043307.1	40214	469	468
2d6e4011-b137-4a92-a417-eaecbff21e0f	1	1076	CP000250.1	1076	1073	41294
7a504210-c3a9-4585-b1b6-c2fb69dc4346	1	399045	OA884439.1	399045	399044	43954
9447adb5-e8a6-4f30-b178-33767596e555	1	943830	CP050292.1	943830	1395974	41294
1ae81b0b-fcd5-4c9a-b5ee-1d37a2ebe304	1	40214	CP059080.1	40214	469	468
32571b75-0a7e-4919-9e41-1475f9eee5de	1	943830	CP050292.1	943830	1395974	41294
8cb11265-20e4-499d-9cb1-4fe5c9736b98	1	40214	CP022298.1	40214	469	468
43071f97-5d63-4f31-884f-e2dd2717827e	1	943830	CP050292.1	943830	1395974	41294
3d732511-54ea-466a-bb20-5509b7b7446a	1	562	CP029371.1	562	561	543
4167126f-6d43-49e3-9f61-c02fc6ed9fe0	1	40214	CP059080.1	40214	469	468
164e63f5-7abf-481b-a663-1df7790843f4	1	943830	CP050292.1	943830	1395974	41294
7d806504-6d8b-4331-a89e-aaf6b9f6cd12	1	40214	CP022298.1	40214	469	468
cd4a6d32-94dc-4e4b-b816-a4ddbae2d2b6	1	129951	AY339865.1	129951	10509	10508
f5bb271d-5517-4f8c-a3c9-135a76bd2b1d	1	40214	CP037424.1	40214	469	468
d988a15c-aa77-474d-bdb9-c15c33749e17	1	40214	CP065666.1	40214	469	468
8118cab6-e215-499e-874a-ee41bdc53dc5	1	943830	CP050292.1	943830	1395974	41294
e64e44b3-c529-44b7-a2a4-5c01ebde74cc	1	943830	CP050292.1	943830	1395974	41294
5590844e-b027-4fd1-bd8c-4cba8fd3413d	1	129951	M73260.1	129951	10509	10508
da0195f8-afe8-41ff-aab4-94d7ef293e66	1	129951	MF044052.1	129951	10509	10508
a01e3cf2-fead-4864-a93d-132171d6b378	1	1747	CP013693.1	1747	1912216	31957
250a4efc-f87f-4acc-974e-c4f94bd2c7c4	1	129951	AY339865.1	129951	10509	10508
612f88e7-4991-49a7-9669-1bbe2950cd2f	1	129951	MH629744.1	129951	10509	10508
2051bf4a-3814-4cd1-9777-d2506528c784	1	40214	CP059080.1	40214	469	468
ca78cf30-3281-4368-a52c-cfac189913de	1	1938607	CP019511.1	1938607	13687	41297
39aa1960-32cd-449e-a8c3-08f62d943248	1	943830	CP050292.1	943830	1395974	41294
